age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,health,absences,G1,G2,Grade_Momentum,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,higher_no,higher_yes,internet_no,internet_yes
-0.5877158126017253,-1.368951114586313,-1.2173734806299357,0.5563179855977891,0.11143700068845773,-0.3840356986917804,1.1352010995399686,0.7839148807415693,1.5770169407870533,-0.3750882239584872,-0.8011771620977103,-1.6361931858823764,-4.055755296298563,-4.775455617942824,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.23445266917804672,1.3053988043733975,-0.2976983184073204,-0.7620794323257384,1.3419860082907897,-0.3840356986917804,0.09793108077017354,-0.16225214973488297,0.7145598361838071,0.9958328199461243,-0.37579511899928403,-0.16574424480366903,0.15552246051161547,0.600816541953761,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0566211509578187,1.3053988043733975,1.5416520060379102,1.8747154035213165,0.11143700068845773,-0.3840356986917804,-0.9393389379996216,-1.1084191802113352,-1.0103543730226854,0.9958328199461243,-0.8011771620977103,-1.6361931858823764,-2.3010562309609885,-1.4152855180074584,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.4098842943814975,0.41394883138682737,0.6219768438152948,-0.7620794323257384,-1.1191120069138742,-0.3840356986917804,1.1352010995399686,-0.16225214973488297,0.7145598361838071,-1.7460092678630987,-0.8011771620977103,0.5694802257356846,0.15552246051161547,-0.7432514980203854,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.23445266917804672,-1.368951114586313,-1.2173734806299357,-0.7620794323257384,0.11143700068845773,-0.3840356986917804,0.09793108077017354,0.7839148807415693,-0.14789726841943915,0.9958328199461243,0.0495869240991422,-1.2685809506126995,-0.8972969786909292,0.600816541953761,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.23445266917804672,-1.368951114586313,-1.2173734806299357,-0.7620794323257384,1.3419860082907897,-0.3840356986917804,0.09793108077017354,-0.16225214973488297,-0.14789726841943915,-0.3750882239584872,-0.8011771620977103,-0.16574424480366903,-0.1954173525558994,-0.07121747803331217,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.5877158126017253,1.3053988043733975,1.5416520060379102,-0.7620794323257384,0.11143700068845773,-0.3840356986917804,0.09793108077017354,-0.16225214973488297,-0.14789726841943915,-1.060548745910793,-0.8011771620977103,0.9370924610053615,1.559281712781675,1.2728505619408341,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.4098842943814975,-1.368951114586313,0.6219768438152948,1.8747154035213165,-1.1191120069138742,-0.3840356986917804,0.09793108077017354,-1.1084191802113352,0.7145598361838071,-0.3750882239584872,-0.37579511899928403,-0.5333564800733459,-0.1954173525558994,0.600816541953761,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.5877158126017253,-0.4775011415997428,-0.2976983184073204,0.5563179855977891,0.11143700068845773,1.1978256316338864,0.09793108077017354,-0.16225214973488297,-0.14789726841943915,0.9958328199461243,2.1764971395912736,-0.5333564800733459,-0.1954173525558994,0.600816541953761,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.4098842943814975,-0.4775011415997428,-0.2976983184073204,-0.7620794323257384,2.5725350158931213,-0.3840356986917804,1.1352010995399686,-2.0545862106877877,-1.0103543730226854,-0.3750882239584872,0.0495869240991422,-0.5333564800733459,-0.5463571656234143,-0.07121747803331217,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.23445266917804672,-0.4775011415997428,1.5416520060379102,-0.7620794323257384,0.11143700068845773,-0.3840356986917804,0.09793108077017354,-0.16225214973488297,-1.0103543730226854,0.9958328199461243,0.9003510102959947,0.9370924610053615,1.2083418997141602,0.600816541953761,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.5877158126017253,-0.4775011415997428,-0.2976983184073204,-0.7620794323257384,0.11143700068845773,-0.3840356986917804,-0.9393389379996216,-0.16225214973488297,0.7145598361838071,0.3103722979938185,-0.8011771620977103,0.5694802257356846,0.5064622735791303,-0.07121747803331217,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.8787896327375908,1.3053988043733975,-0.2976983184073204,0.5563179855977891,0.11143700068845773,-0.3840356986917804,1.1352010995399686,0.7839148807415693,0.7145598361838071,-1.7460092678630987,1.113042031845208,-0.16574424480366903,-0.5463571656234143,-0.7432514980203854,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.23445266917804672,-1.368951114586313,-1.2173734806299357,-0.7620794323257384,0.11143700068845773,-0.3840356986917804,1.1352010995399686,-0.16225214973488297,-0.14789726841943915,-0.3750882239584872,-0.37579511899928403,-0.9009687153430227,-0.1954173525558994,1.2728505619408341,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.23445266917804672,-0.4775011415997428,-0.2976983184073204,-0.7620794323257384,-1.1191120069138742,-0.3840356986917804,-0.9393389379996216,0.7839148807415693,0.7145598361838071,0.9958328199461243,-0.37579511899928403,0.5694802257356846,0.15552246051161547,-0.7432514980203854,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.23445266917804672,1.3053988043733975,-1.2173734806299357,0.5563179855977891,-1.1191120069138742,-0.3840356986917804,0.09793108077017354,1.7300819112180217,0.7145598361838071,0.9958328199461243,3.8780253119849784,-0.16574424480366903,-0.1954173525558994,-0.07121747803331217,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.23445266917804672,1.3053988043733975,1.5416520060379102,-0.7620794323257384,1.3419860082907897,-0.3840356986917804,0.09793108077017354,0.7839148807415693,-1.0103543730226854,0.3103722979938185,-0.37579511899928403,0.20186799046600779,1.2083418997141602,1.9448845819279075,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0566211509578187,1.3053988043733975,0.6219768438152948,-0.7620794323257384,2.5725350158931213,-0.3840356986917804,0.09793108077017354,-0.16225214973488297,-0.14789726841943915,-0.3750882239584872,-0.8011771620977103,1.672316931544715,1.91022152584919,0.600816541953761,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0566211509578187,0.41394883138682737,-0.2976983184073204,0.5563179855977891,1.3419860082907897,-0.3840356986917804,1.1352010995399686,0.7839148807415693,-1.0103543730226854,0.3103722979938185,-0.8011771620977103,0.9370924610053615,1.2083418997141602,0.600816541953761,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.5877158126017253,1.3053988043733975,1.5416520060379102,0.5563179855977891,1.3419860082907897,-0.3840356986917804,1.1352010995399686,-0.16225214973488297,1.5770169407870533,0.9958328199461243,-0.5884861405484971,-0.5333564800733459,-0.1954173525558994,0.600816541953761,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5877158126017253,1.3053988043733975,0.6219768438152948,-0.7620794323257384,-1.1191120069138742,-0.3840356986917804,1.1352010995399686,0.7839148807415693,1.5770169407870533,-0.3750882239584872,0.6876599887467816,0.9370924610053615,0.8574020866466452,-0.07121747803331217,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0566211509578187,0.41394883138682737,-1.2173734806299357,-0.7620794323257384,0.11143700068845773,-0.3840356986917804,0.09793108077017354,-0.16225214973488297,0.7145598361838071,-1.7460092678630987,0.0495869240991422,1.3047046962750384,1.2083418997141602,-0.07121747803331217,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.4098842943814975,-0.4775011415997428,-0.2976983184073204,0.5563179855977891,0.11143700068845773,-0.3840356986917804,1.1352010995399686,-0.16225214973488297,-0.14789726841943915,0.3103722979938185,-0.37579511899928403,0.5694802257356846,0.15552246051161547,-0.7432514980203854,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
